year,month,day,max_temp_C,min_temp_C,avg_temp_c,humidity,precipprob,windgust,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,precipitation,rain
2023,8,27,27.94,20.94,23.72,82.6,100,18.8,11.4,1007.3,84.8,4.9,199.0,8,0.5,1
2023,8,28,28.94,19.94,24.11,75.8,100,16.6,12.8,1008.5,72.2,4.5,204.7,8,0.0,0
2023,8,29,28.94,19.56,23.83,76.8,100,15.2,11.4,1011.4,86.9,5.0,206.7,7,1.5,1
2023,8,30,28.94,20.94,24.56,77.9,100,14.1,9.2,1013.6,76.4,4.2,223.4,8,1.0,1
2023,8,31,27.94,21.94,24.28,80.4,0,13.6,8.1,1014.7,84.8,4.2,192.0,7,0.0,0
2023,9,1,28.94,21.94,24.72,80.1,0,16.3,12.8,1014.0,72.2,4.3,228.5,7,0.0,0
2023,9,2,29.94,21.94,25.22,80.1,0,15.0,12.8,1012.8,80.1,4.4,201.4,7,0.0,0
2023,9,3,29.94,21.94,25.06,81.7,100,17.7,10.3,1012.5,83.3,4.3,207.1,8,3.6,1
2023,9,4,29.94,19.94,24.39,72.5,0,17.4,10.3,1012.8,86.4,5.5,198.1,8,0.0,0
2023,9,5,27.94,21.94,24.67,77.1,0,13.9,5.8,1013.4,88.0,4.8,166.4,6,0.0,0
2023,9,6,30.94,19.94,25.0,73.8,0,14.5,9.2,1014.2,86.4,5.1,226.4,8,0.0,0
2023,9,7,30.94,18.94,23.83,79.8,100,18.3,8.1,1014.2,82.2,4.9,220.5,9,8.8,1
2023,9,8,26.94,20.94,23.06,87.3,100,16.8,9.2,1014.1,88.0,4.8,158.9,7,63.2,1
2023,9,9,26.94,20.94,23.06,86.9,100,23.7,10.3,1013.5,89.0,5.0,95.3,5,1.0,1
2023,9,10,28.94,20.94,23.94,82.0,100,15.7,11.4,1012.0,82.2,4.8,176.5,8,1.8,1
2023,9,11,28.94,20.94,24.22,81.9,100,14.8,9.2,1011.1,80.1,4.4,205.6,7,41.4,1
2023,9,12,27.94,20.94,23.06,87.7,100,11.9,13.9,1011.7,90.5,3.6,168.9,6,12.0,1
2023,9,13,30.94,19.94,24.22,82.4,100,12.5,12.8,1012.4,72.2,4.5,223.7,8,19.6,1
2023,9,14,28.94,19.94,24.44,82.5,100,13.0,10.3,1013.8,68.0,5.3,201.6,8,2.3,1
2023,9,15,29.94,20.94,25.28,78.6,0,14.5,12.8,1014.7,73.8,4.8,205.2,7,0.0,0
2023,9,16,29.94,20.94,24.94,76.2,0,15.2,11.4,1015.2,61.1,4.9,204.5,8,1.2,1
2023,9,17,29.94,21.94,24.39,78.2,100,14.5,10.3,1014.0,80.1,4.8,220.4,8,9.1,1
2023,9,18,28.94,19.94,24.22,71.8,0,14.8,10.3,1014.0,60.6,5.2,223.4,8,0.0,0
2023,9,19,28.94,20.94,23.17,79.9,100,14.3,13.9,1015.8,70.1,5.0,200.7,7,7.1,1
2023,9,20,27.94,20.94,23.72,76.9,100,15.0,10.3,1015.7,81.7,5.2,186.0,7,0.3,1
2023,9,21,27.94,20.94,23.56,79.4,0,16.1,15.0,1014.8,86.4,4.8,156.6,5,0.0,0
2023,9,22,26.94,20.94,22.72,83.3,0,15.7,10.3,1014.7,88.0,4.8,80.1,5,1.5,1
2023,9,23,27.94,20.94,23.0,83.3,100,18.8,8.1,1014.4,88.0,4.9,87.9,5,0.7,1
2023,9,24,25.94,19.94,21.89,85.7,100,13.6,9.2,1014.1,88.5,4.9,108.6,4,18.0,1
2023,9,25,25.94,19.94,22.61,78.3,0,18.3,10.3,1015.0,83.3,5.3,119.3,4,0.0,0
2023,9,26,29.06,19.94,23.61,78.5,0,14.8,10.3,1015.3,72.2,5.2,214.4,8,0.0,0
2023,9,27,27.94,20.94,23.89,78.5,100,17.0,10.3,1015.5,75.3,4.9,207.5,7,0.0,0
2023,9,28,29.94,19.94,23.83,78.8,0,13.2,15.0,1015.1,59.8,5.2,210.4,8,1.0,1
2023,9,29,28.94,20.94,23.89,78.2,100,15.0,10.3,1015.8,64.3,4.9,213.5,8,0.3,1
2023,9,30,26.94,19.94,22.56,81.0,0,15.2,10.3,1015.6,88.0,4.7,188.4,7,0.0,0
2023,10,1,27.94,20.94,22.67,85.2,100,14.8,10.3,1014.3,88.5,4.5,136.4,6,11.9,1
2023,10,2,24.94,19.94,21.22,91.9,100,11.2,6.9,1015.3,89.5,3.8,29.9,1,7.8,1
2023,10,3,25.94,18.94,21.06,93.0,100,14.1,9.2,1015.3,88.0,4.0,94.7,5,21.6,1
2023,10,4,21.94,19.94,20.39,97.0,100,16.6,6.9,1015.3,90.5,3.7,47.4,2,21.1,1
2023,10,5,25.94,18.94,22.22,83.0,100,19.5,13.9,1014.2,61.1,5.1,161.2,7,3.0,1
2023,10,6,25.94,19.94,21.89,84.0,0,13.6,15.0,1014.1,88.0,4.9,185.6,7,0.0,0
2023,10,7,25.94,19.94,22.22,80.6,0,17.0,10.3,1015.3,78.5,4.8,173.1,6,0.0,0
2023,10,8,26.94,18.94,22.06,78.0,0,16.3,12.8,1015.7,54.3,4.6,186.6,7,0.0,0
2023,10,9,25.94,16.94,21.44,79.3,0,13.9,9.2,1016.8,56.4,3.9,171.6,6,0.0,0
2023,10,10,26.94,17.94,21.94,79.4,0,17.4,74.9,1017.8,55.9,3.4,144.3,5,0.0,0
2023,10,11,25.94,17.94,21.61,75.7,0,15.4,10.3,1017.7,44.9,3.9,173.0,7,0.0,0
2023,10,12,26.94,17.94,20.94,76.7,0,14.1,10.3,1019.4,57.5,4.1,200.3,7,0.0,0
2023,10,13,25.94,17.94,21.0,79.1,0,14.8,10.3,1020.3,52.2,4.2,211.4,8,0.0,0
2023,10,14,25.94,17.94,20.89,75.0,0,15.0,10.3,1019.3,51.2,4.0,182.7,7,0.0,0
2023,10,15,24.94,15.94,19.5,76.3,0,14.3,11.4,1017.8,37.5,4.5,160.9,6,0.0,0
2023,10,16,24.94,15.94,19.78,76.5,0,14.1,10.3,1019.4,61.7,4.2,141.6,6,0.0,0
2023,10,17,24.94,14.94,19.28,71.0,100,15.7,10.3,1020.8,66.4,5.3,173.5,6,3.5,1
2023,10,18,23.94,14.94,18.5,75.9,0,15.7,8.1,1020.5,42.3,4.8,190.7,7,0.0,0
2023,10,19,23.94,13.94,18.28,75.2,0,15.2,9.2,1020.7,31.3,5.1,184.8,7,0.0,0
2023,10,20,22.94,12.94,18.0,74.0,0,15.0,9.2,1021.5,29.2,5.2,199.5,7,0.0,0
2023,10,21,24.94,13.94,18.39,70.3,0,13.9,12.8,1022.4,31.8,5.2,184.1,7,0.0,0
2023,10,22,25.94,11.94,18.06,67.6,0,13.0,9.2,1022.6,25.0,5.0,185.9,7,0.0,0
2023,10,23,24.94,11.94,18.06,69.3,0,15.9,11.4,1021.5,25.0,5.1,204.4,7,0.0,0
2023,10,24,25.94,11.94,18.11,69.1,0,16.1,10.3,1020.5,25.0,5.2,202.7,7,0.0,0
2023,10,25,25.94,12.94,18.72,68.7,0,14.3,9.2,1020.5,25.1,5.7,202.2,8,0.0,0
2023,10,26,24.94,12.94,18.5,69.6,0,15.0,10.3,1020.4,35.5,5.4,260.3,8,0.0,0
2023,10,27,23.94,11.56,17.78,72.1,0,12.8,10.3,1020.0,35.5,5.6,172.7,6,0.0,0
2023,10,28,23.94,12.94,17.67,71.9,0,17.9,34.4,1020.8,30.2,5.2,199.6,8,0.0,0
2023,10,29,24.94,12.94,17.78,70.4,0,11.9,10.3,1021.2,63.8,4.7,160.0,6,0.0,0
2023,10,30,25.94,12.94,18.39,70.8,0,14.3,10.3,1022.0,42.3,4.5,189.2,7,0.0,0
2023,10,31,25.94,12.94,18.67,70.6,0,14.1,11.4,1023.8,28.1,5.0,182.9,7,0.0,0
2023,11,1,22.94,13.94,17.56,74.6,0,13.2,5.8,1023.8,52.8,4.4,141.5,6,0.0,0
2023,11,2,23.94,11.94,17.39,73.6,0,15.2,10.3,1021.4,25.0,4.8,182.5,7,0.0,0
2023,11,3,23.94,12.94,17.44,74.5,0,14.3,9.2,1019.1,45.5,5.0,158.2,6,0.0,0
2023,11,4,21.94,12.94,17.17,75.7,0,14.8,10.3,1018.6,44.9,4.9,179.9,7,0.0,0
2023,11,5,23.94,11.94,16.78,72.5,0,12.3,8.1,1020.7,27.1,4.3,196.2,7,0.0,0
2023,11,6,22.94,11.94,16.72,76.6,0,13.6,10.3,1021.9,32.8,3.0,162.4,7,0.0,0
2023,11,7,23.94,11.94,16.72,76.0,0,15.0,11.4,1020.8,25.0,3.4,170.8,7,0.0,0
2023,11,8,22.94,10.94,16.33,68.6,0,17.2,11.4,1019.7,25.0,4.3,191.8,7,0.0,0
2023,11,9,22.94,9.94,15.67,66.5,0,13.4,8.1,1020.2,25.0,4.6,175.2,7,0.0,0
2023,11,10,22.94,9.94,15.72,72.9,0,15.2,10.3,1021.9,28.3,4.0,163.7,6,0.0,0
2023,11,11,20.94,10.94,15.06,79.2,0,18.3,12.8,1022.8,39.2,3.7,156.8,7,0.0,0
2023,11,12,22.94,9.94,15.61,73.6,0,14.1,9.2,1022.9,25.0,3.6,198.1,7,0.0,0
2023,11,13,22.94,10.94,16.0,75.5,100,13.2,9.2,1022.9,26.6,4.8,187.1,7,0.0,0
2023,11,14,23.94,10.94,16.39,70.4,0,11.2,10.3,1023.3,31.3,4.2,144.9,7,0.0,0
2023,11,15,23.94,10.94,16.39,73.3,100,13.9,10.3,1022.9,27.1,4.6,173.6,7,0.0,0
2023,11,16,24.94,10.94,16.44,74.1,0,14.1,6.9,1024.4,25.0,4.5,169.9,7,0.0,0
2023,11,17,22.94,10.94,16.06,72.5,0,13.9,11.4,1023.9,25.0,4.7,173.0,7,0.0,0
2023,11,18,21.94,10.94,15.83,73.4,0,21.5,11.4,1022.1,32.8,5.1,144.6,5,0.0,0
2023,11,19,22.94,10.94,16.0,73.7,0,13.9,8.1,1023.2,25.0,4.7,148.6,6,0.0,0
2023,11,20,23.94,9.94,16.22,74.5,0,14.8,9.2,1022.5,25.0,4.9,181.9,7,0.0,0
2023,11,21,21.94,10.94,16.06,76.8,0,14.8,11.4,1020.0,27.6,4.8,173.6,7,0.0,0
2023,11,22,21.94,11.94,15.72,76.7,0,11.4,10.3,1019.2,39.7,4.4,148.5,6,0.0,0
2023,11,23,21.94,10.94,15.78,74.8,0,14.3,8.1,1019.5,32.3,4.5,167.6,7,0.0,0
2023,11,24,21.94,10.94,15.89,76.0,0,16.1,8.1,1020.8,25.0,4.2,160.7,7,0.0,0
2023,11,25,21.94,12.94,16.0,77.7,0,12.3,9.2,1022.6,49.1,4.3,143.6,6,0.0,0
2023,11,26,23.94,10.94,16.22,74.0,0,12.1,6.9,1024.4,34.4,4.1,175.5,7,0.0,0
2023,11,27,21.94,10.56,15.44,75.5,0,15.7,10.3,1022.6,64.9,4.8,133.6,6,0.0,0
2023,11,28,20.94,12.94,16.06,74.4,0,13.9,9.2,1020.8,83.8,4.6,148.6,6,0.9,1
2023,11,29,21.94,10.94,15.56,74.8,0,14.3,11.4,1021.3,40.8,4.3,156.3,6,0.5,1
2023,11,30,18.94,9.94,14.17,80.3,0,14.1,4.7,1022.4,60.2,3.7,145.6,6,0.0,0
2023,12,1,21.94,10.94,15.17,72.8,0,13.0,11.4,1021.8,45.9,4.2,153.3,6,0.1,1
2023,12,2,22.94,9.94,14.94,68.2,0,15.9,8.1,1021.9,29.2,5.0,172.5,7,0.0,0
2023,12,3,21.94,7.94,14.22,65.7,0,17.0,5.8,1022.3,30.3,4.9,183.4,7,0.0,0
2023,12,4,17.94,8.94,13.44,67.2,0,14.3,4.7,1021.5,68.0,4.0,88.7,5,0.0,0
2023,12,5,21.94,8.94,14.72,69.4,0,17.7,12.8,1019.6,53.8,4.2,147.8,6,0.0,0
2023,12,6,19.94,8.94,13.72,75.7,0,17.4,5.8,1021.6,68.0,4.0,169.1,7,0.0,0
2023,12,7,14.94,9.94,11.94,88.7,0,12.1,5.8,1020.3,80.1,2.6,61.3,2,0.0,0
2023,12,8,19.94,8.94,12.89,79.0,0,17.4,9.2,1018.5,43.8,3.3,134.9,7,0.0,0
2023,12,9,19.94,7.94,12.83,75.6,0,15.9,11.4,1018.7,50.1,4.2,129.9,5,0.0,0
2023,12,10,18.94,6.94,12.22,73.6,0,15.7,8.1,1017.2,30.8,4.3,151.5,6,0.0,0
2023,12,11,18.94,7.94,12.5,73.6,0,15.0,10.3,1019.3,43.9,4.0,113.5,5,0.0,0
2023,12,12,18.94,6.94,12.5,72.0,100,16.8,9.2,1018.0,44.3,4.5,133.2,6,4.2,1
2023,12,13,17.94,6.94,11.89,72.8,0,15.7,10.3,1018.2,46.5,4.2,158.5,6,0.4,1
2023,12,14,18.94,5.94,11.39,76.6,0,13.4,10.3,1019.7,37.0,4.2,150.6,6,0.0,0
2023,12,15,17.94,6.94,11.39,78.7,0,14.8,8.1,1021.5,29.2,3.6,169.1,7,0.0,0
2023,12,16,17.94,7.94,12.06,74.2,0,15.4,6.9,1019.9,59.1,3.5,167.9,6,0.0,0
2023,12,17,19.94,8.94,13.11,71.9,0,15.2,9.2,1020.5,50.7,3.7,154.9,6,0.0,0
2023,12,18,18.94,8.94,12.22,72.8,0,16.1,10.3,1021.2,48.5,4.2,171.5,7,0.0,0
2023,12,19,17.94,5.94,11.11,72.4,0,15.9,8.1,1022.0,40.7,4.2,152.2,6,0.0,0
2023,12,20,18.94,5.94,11.0,73.7,0,14.5,6.9,1022.6,57.0,4.4,153.8,6,0.0,0
2023,12,21,19.94,4.94,11.56,69.6,0,14.8,9.2,1021.1,41.2,3.8,173.3,7,0.0,0
2023,12,22,18.94,5.94,11.67,69.2,0,14.1,8.1,1021.6,61.2,4.0,165.4,7,0.0,0
2023,12,23,19.94,6.94,12.17,68.9,0,13.6,5.8,1024.3,41.3,3.7,141.9,6,0.0,0
2023,12,24,18.94,5.94,11.56,72.6,0,17.9,10.3,1024.6,24.1,4.5,159.4,6,0.0,0
2023,12,25,18.94,5.94,11.94,73.4,0,13.6,11.4,1023.5,30.8,4.4,174.4,7,0.0,0
2023,12,26,19.94,5.94,12.56,76.2,0,13.2,6.9,1023.2,27.1,4.3,174.8,7,0.0,0
2023,12,27,19.94,8.94,13.06,75.5,0,14.8,8.1,1024.0,35.7,4.3,168.0,6,0.0,0
2023,12,28,19.94,8.94,13.33,73.8,0,13.2,8.1,1022.9,59.0,4.1,134.7,5,0.9,1
2023,12,29,19.94,7.94,13.06,74.8,0,12.1,8.1,1023.1,28.7,4.0,160.3,6,0.0,0
2023,12,30,19.94,6.94,12.5,76.1,0,13.2,11.4,1021.5,27.1,5.2,152.2,6,0.0,0
2023,12,31,19.94,7.94,12.56,74.6,0,13.9,10.3,1021.1,28.7,4.4,153.3,6,0.0,0
2024,1,1,17.94,6.94,11.89,76.5,0,15.7,10.3,1020.1,30.3,4.5,155.5,6,0.0,0
2024,1,2,17.94,5.94,11.56,73.4,0,14.5,8.1,1019.8,25.0,4.4,151.6,6,0.0,0
2024,1,3,17.94,5.94,11.17,73.9,0,16.1,9.2,1020.1,42.8,4.3,159.4,6,0.0,0
2024,1,4,16.94,5.94,10.72,70.6,0,18.6,11.4,1020.0,25.0,4.3,172.1,7,0.0,0
2024,1,5,18.94,4.94,10.72,67.1,0,17.2,12.8,1020.6,26.0,4.3,168.9,6,0.0,0
2024,1,6,17.94,4.94,10.94,70.6,0,15.0,10.3,1021.7,25.0,3.8,155.4,6,0.0,0
2024,1,7,18.94,4.94,10.83,72.1,0,16.1,10.3,1022.0,26.0,3.5,175.1,7,0.0,0
2024,1,8,17.94,5.94,11.0,72.4,0,18.3,11.4,1021.8,25.0,3.6,145.1,6,0.0,0
2024,1,9,18.94,5.94,11.22,70.2,0,17.2,6.9,1020.5,25.4,3.8,164.8,7,0.0,0
2024,1,10,18.94,4.94,11.39,68.6,0,19.0,11.4,1018.0,25.0,4.1,172.1,7,0.0,0
2024,1,11,18.94,6.94,11.28,70.4,0,16.6,11.4,1019.3,32.3,4.0,167.8,7,0.0,0
2024,1,12,18.94,4.94,11.39,70.6,0,13.2,8.1,1019.4,25.0,3.6,159.5,6,0.0,0
2024,1,13,20.94,5.94,12.11,67.4,0,14.5,9.2,1019.3,25.0,3.7,178.0,7,0.0,0
2024,1,14,19.94,5.94,11.83,69.1,0,13.9,11.4,1019.6,25.0,3.9,160.0,6,0.0,0
2024,1,15,18.94,5.94,11.44,69.1,0,11.4,11.4,1018.8,32.3,4.3,111.9,4,0.3,1
2024,1,16,17.94,5.94,11.28,69.8,0,13.4,9.2,1018.0,42.3,4.5,138.8,6,0.2,1
2024,1,17,17.94,5.94,11.0,71.1,0,15.2,12.8,1017.5,41.3,4.7,132.4,5,2.2,1
2024,1,18,16.94,4.94,10.39,72.0,0,15.9,10.3,1017.8,32.8,4.4,149.6,6,0.1,1
2024,1,19,15.94,5.94,10.39,73.5,0,14.8,11.4,1019.5,41.3,3.4,118.7,5,0.0,0
2024,1,20,16.94,4.94,10.39,73.2,0,15.7,10.3,1019.5,36.5,3.2,145.8,6,0.0,0
2024,1,21,16.94,5.94,10.5,67.2,0,16.3,9.2,1017.8,30.2,3.6,165.8,7,0.0,0
2024,1,22,16.94,4.94,10.06,64.8,0,13.9,10.3,1020.8,27.3,3.8,182.8,7,0.0,0
2024,1,23,16.94,4.94,9.94,69.5,0,15.9,8.1,1019.5,34.9,3.7,163.7,7,0.1,1
2024,1,24,16.94,4.94,9.89,70.0,0,13.9,9.2,1019.5,47.5,3.7,120.2,5,0.6,1
2024,1,25,15.94,3.94,9.61,66.9,0,16.8,10.3,1021.5,28.1,3.8,177.2,7,0.0,0
2024,1,26,15.94,3.94,9.44,66.0,0,18.6,10.3,1022.4,26.0,3.9,155.5,6,0.0,0
2024,1,27,15.94,2.94,8.94,64.4,0,15.7,12.8,1020.8,27.3,3.9,140.6,5,0.0,0
2024,1,28,16.94,2.94,9.39,62.9,0,15.0,9.2,1021.5,29.9,3.7,140.6,6,0.0,0
2024,1,29,18.94,3.94,10.11,67.4,0,16.6,11.4,1020.5,25.4,3.7,162.7,7,0.0,0
2024,1,30,15.94,4.94,9.89,73.3,0,15.7,8.1,1019.9,38.0,2.8,140.4,6,0.0,0
2024,1,31,16.94,4.94,10.5,74.0,0,17.0,11.4,1019.5,42.8,2.7,140.9,6,0.0,0
2024,2,1,14.94,6.94,10.28,77.1,0,15.0,11.4,1020.7,59.6,2.5,113.4,5,0.0,0
2024,2,2,17.94,5.94,10.94,67.6,0,19.7,10.3,1017.8,35.5,4.1,201.7,8,0.0,0
2024,2,3,18.94,3.94,10.5,68.2,0,17.7,9.2,1016.5,25.0,4.1,208.9,8,0.0,0
2024,2,4,13.94,5.94,9.72,79.5,0,18.6,9.2,1020.2,57.0,3.0,141.0,7,2.0,1
2024,2,5,17.94,7.94,11.56,73.8,0,19.7,11.4,1019.8,54.4,3.2,170.0,6,1.6,1
2024,2,6,18.94,4.94,11.0,65.7,0,19.9,11.4,1019.2,42.8,4.2,214.6,8,0.0,0
2024,2,7,19.94,3.94,10.89,61.1,0,20.4,15.0,1017.9,40.2,4.3,206.6,8,0.0,0
2024,2,8,17.94,3.94,10.11,64.3,0,19.9,12.8,1016.8,25.0,4.3,193.9,7,0.0,0
2024,2,9,17.94,4.94,10.61,68.2,0,17.4,10.3,1021.7,32.3,3.6,200.9,7,0.0,0
2024,2,10,20.94,4.94,12.22,65.1,0,17.0,11.4,1024.0,25.0,3.2,213.3,8,0.0,0
2024,2,11,20.94,4.94,12.78,60.3,0,15.7,12.8,1024.0,25.0,4.3,215.6,8,0.0,0
2024,2,12,20.94,5.94,13.0,61.6,0,19.0,13.9,1023.9,27.1,3.9,223.9,8,0.0,0
2024,2,13,21.94,7.94,13.61,57.4,0,17.7,11.4,1023.4,61.7,3.8,211.4,8,0.0,0
2024,2,14,16.94,7.94,12.0,62.8,0,12.8,5.8,1022.2,64.3,3.2,97.3,4,0.6,1
2024,2,15,19.94,5.94,12.83,60.7,0,18.8,10.3,1022.8,26.0,4.3,229.9,8,0.0,0
2024,2,16,20.94,6.94,13.61,64.7,0,17.7,8.1,1022.7,25.0,3.6,218.1,8,0.0,0
2024,2,17,19.94,7.94,13.33,69.7,0,20.1,15.0,1018.1,29.2,3.1,205.5,8,0.0,0
2024,2,18,20.94,7.94,13.44,61.4,0,17.7,12.8,1017.7,32.3,3.5,184.6,8,0.0,0
2024,2,19,20.94,7.94,13.94,67.2,0,17.7,11.4,1019.0,29.2,3.1,192.2,7,0.0,0
2024,2,20,21.94,8.94,14.89,64.1,0,28.0,13.9,1016.7,41.3,3.3,205.2,8,0.7,1
2024,2,21,19.94,10.94,14.72,61.1,0,25.7,9.2,1014.2,67.0,3.9,199.0,8,0.0,0
2024,2,22,18.94,5.94,11.72,69.0,0,14.8,12.8,1015.9,62.2,4.1,164.3,6,1.9,1
2024,2,23,17.94,4.94,10.67,68.8,0,15.2,11.4,1018.0,26.0,4.3,233.2,8,0.0,0
2024,2,24,16.94,4.94,11.33,60.8,0,19.9,11.4,1019.6,54.5,4.7,219.5,8,0.0,0
2024,2,25,19.94,4.94,11.89,55.8,0,22.8,12.8,1020.2,48.0,4.7,250.6,9,0.0,0
2024,2,26,19.94,5.94,13.0,53.9,0,22.6,11.4,1021.3,62.3,4.6,210.5,8,0.0,0
2024,2,27,20.94,6.94,13.39,52.2,0,22.6,12.8,1019.9,58.0,4.6,236.9,8,0.0,0
2024,2,28,21.94,5.94,13.83,52.8,0,23.5,11.4,1016.7,25.0,4.3,240.9,8,0.0,0
2024,2,29,21.94,7.94,14.33,63.0,0,20.1,16.1,1017.5,25.0,3.9,221.3,8,0.0,0
2024,3,1,21.94,8.94,14.78,66.6,0,19.2,13.9,1019.5,33.4,3.6,226.8,8,0.0,0
2024,3,2,21.94,12.94,16.56,65.5,0,20.4,11.4,1019.4,84.8,3.4,200.6,8,0.7,1
2024,3,3,17.94,11.94,14.61,78.5,0,21.5,12.8,1019.0,86.9,3.9,139.8,7,13.1,1
2024,3,4,21.94,9.94,15.0,71.9,0,20.1,10.3,1017.9,51.7,4.7,220.1,8,0.1,1
2024,3,5,22.94,8.94,15.5,54.2,0,24.6,16.1,1017.6,25.0,5.0,267.7,9,0.0,0
2024,3,6,22.94,7.94,15.56,48.7,0,23.9,13.9,1017.1,41.3,5.1,249.7,9,0.0,0
2024,3,7,22.94,8.94,15.94,50.4,0,23.3,12.8,1016.4,27.1,4.8,244.2,8,0.0,0
2024,3,8,22.94,8.94,15.44,58.6,0,22.6,13.9,1016.9,25.0,4.3,262.8,9,0.0,0
2024,3,9,22.94,9.94,15.72,61.4,0,22.1,16.1,1017.7,26.0,3.6,257.5,9,0.0,0
2024,3,10,22.94,9.94,15.72,62.6,0,18.6,16.1,1019.9,26.0,3.9,256.1,9,0.0,0
2024,3,11,23.94,11.94,17.22,62.8,0,17.9,12.8,1021.1,46.0,3.6,243.2,9,0.0,0
2024,3,12,24.94,10.94,17.72,61.6,0,21.9,15.0,1017.4,25.0,3.8,260.4,9,0.0,0
2024,3,13,24.94,10.94,17.67,50.7,0,19.7,15.0,1017.0,25.0,4.6,242.9,9,0.0,0
2024,3,14,23.94,10.94,17.56,47.3,0,23.5,13.9,1017.9,25.0,4.5,263.6,9,0.0,0
2024,3,15,24.94,10.94,17.56,46.5,0,20.8,11.4,1018.3,25.0,4.7,280.0,9,0.0,0
2024,3,16,24.94,10.94,17.56,43.0,0,21.3,13.9,1020.5,36.8,4.6,264.6,9,0.0,0
2024,3,17,24.94,9.94,17.56,38.9,0,19.9,10.3,1020.4,33.9,4.7,289.4,10,0.0,0
2024,3,18,24.94,10.94,17.78,38.7,0,21.0,13.9,1019.0,31.3,4.0,275.8,10,0.0,0
2024,3,19,24.94,9.94,17.61,44.6,0,19.2,12.8,1019.8,41.3,4.2,241.8,9,0.2,1
2024,3,20,16.94,11.94,13.44,79.9,0,15.9,8.1,1019.8,91.5,2.9,99.1,5,7.4,1
2024,3,21,18.94,10.94,14.0,83.7,0,15.7,10.3,1019.3,87.8,2.6,167.0,6,7.2,1
2024,3,22,19.94,12.94,15.72,77.5,0,21.5,11.4,1015.1,84.8,3.6,185.7,8,0.5,1
2024,3,23,19.94,12.94,15.56,82.6,0,22.1,5.8,1013.8,88.5,3.5,129.3,6,12.0,1
2024,3,24,22.94,13.94,17.5,78.1,0,15.9,17.2,1016.7,81.0,3.2,235.9,8,0.5,1
2024,3,25,22.94,12.94,18.0,70.0,0,20.8,11.4,1017.8,62.3,3.9,208.1,7,2.6,1
2024,3,26,22.94,13.94,18.06,74.7,0,19.2,16.1,1018.2,81.7,3.7,214.7,8,4.6,1
2024,3,27,20.94,14.94,18.06,78.2,0,17.7,10.3,1020.1,88.0,3.1,207.3,8,4.0,1
2024,3,28,18.94,13.94,16.33,89.0,100,16.1,5.8,1018.5,90.5,3.4,176.2,7,3.2,1
2024,3,29,24.94,13.72,19.61,74.1,100,13.0,9.2,1017.5,80.0,4.3,99.7,3,2.1,1
2024,3,30,26.94,14.94,20.28,70.2,100,23.0,15.0,1018.3,55.4,4.2,203.8,7,11.3,1
2024,3,31,26.94,13.94,19.67,62.1,100,38.5,16.1,1017.8,38.6,4.5,275.6,9,0.0,0
2024,4,1,26.94,12.94,20.06,52.4,0,23.9,11.4,1012.6,36.0,5.2,301.3,10,0.0,0
2024,4,2,28.94,13.94,20.61,52.4,0,24.2,17.2,1012.0,40.2,4.2,297.4,10,0.0,0
2024,4,3,27.94,13.94,20.94,50.6,0,22.4,16.1,1014.4,33.4,3.7,291.1,10,0.0,0
2024,4,4,28.94,14.94,21.89,43.9,0,28.0,16.1,1015.2,61.2,4.2,287.1,10,0.0,0
2024,4,5,28.94,15.94,22.17,43.9,0,19.7,13.9,1013.9,78.5,3.9,230.1,8,0.0,0
2024,4,6,27.94,14.94,21.61,42.5,0,23.7,15.0,1014.4,68.0,3.7,234.3,9,0.0,0
2024,4,7,27.94,13.94,21.17,38.7,0,18.8,16.1,1014.3,47.5,3.8,285.7,10,0.0,0
2024,4,8,26.94,13.94,20.61,35.3,0,19.7,16.1,1016.6,28.2,4.1,288.5,10,0.0,0
2024,4,9,26.94,12.94,19.61,39.5,0,20.4,13.9,1018.3,47.0,3.3,295.3,10,0.0,0
2024,4,10,26.94,12.94,19.94,41.0,0,22.4,15.0,1019.0,46.5,3.0,304.3,10,0.0,0
2024,4,11,25.94,12.94,18.06,52.4,100,31.1,18.3,1020.7,53.3,3.3,299.5,10,1.0,1
2024,4,12,24.94,11.94,18.56,64.0,100,21.3,8.1,1019.8,51.2,3.8,299.8,10,1.5,1
2024,4,13,26.94,14.94,20.44,57.6,0,23.3,12.8,1019.5,43.8,3.4,282.0,9,0.0,0
2024,4,14,29.67,15.94,22.0,52.4,0,23.0,11.4,1019.6,39.9,3.9,285.6,10,0.0,0
2024,4,15,27.94,15.94,22.11,54.3,0,21.7,12.8,1019.0,44.4,3.6,269.3,10,0.0,0
2024,4,16,28.94,17.94,22.83,56.4,0,23.5,16.1,1015.4,57.5,3.4,263.5,9,0.0,0
2024,4,17,27.94,15.94,22.5,53.0,0,21.9,20.8,1012.9,29.4,4.0,280.2,10,0.0,0
2024,4,18,27.94,16.94,22.22,57.4,0,20.4,16.1,1012.6,52.3,3.7,268.2,9,0.0,0
2024,4,19,28.94,17.94,23.22,56.5,0,27.1,15.0,1010.0,29.2,3.5,302.3,10,0.0,0
2024,4,20,29.94,17.94,24.33,44.4,0,35.3,15.0,1010.0,25.0,4.0,300.3,10,0.0,0
2024,4,21,30.94,15.94,23.72,32.8,0,24.8,13.9,1011.4,38.1,4.4,325.8,10,0.0,0
