datetime,tempmax,tempmin,temp,dew,humidity,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,precipitation
2017-04-01,76.9,58.9,68.0,60.2,77.2,0,0.0,,21.7,15.0,216.6,1014.5,25.0,3.7,198.9,17.2,8,,2017-04-01T05:54:02,2017-04-01T18:21:06,0.0
2017-04-02,80.5,53.7,67.1,52.9,64.6,100,4.17,rain,23.3,12.8,329.9,1012.5,29.6,4.4,240.5,20.7,9,,2017-04-02T05:52:55,2017-04-02T18:21:38,6.4
2017-04-03,80.5,55.3,66.4,52.2,62.4,0,0.0,,18.1,12.8,49.2,1013.8,25.0,4.1,236.9,20.7,8,,2017-04-03T05:51:49,2017-04-03T18:22:09,6.6
2017-04-04,80.5,55.3,67.8,55.8,69.0,100,4.17,rain,22.6,10.3,261.3,1014.5,25.0,3.9,271.5,23.5,10,,2017-04-04T05:50:43,2017-04-04T18:22:41,0.0
2017-04-05,78.7,60.7,68.8,59.2,73.5,100,4.17,rain,21.7,9.2,271.7,1014.7,26.1,4.0,241.0,20.9,9,,2017-04-05T05:49:37,2017-04-05T18:23:12,0.0
2017-04-06,82.3,58.9,70.4,56.6,65.9,0,0.0,,23.9,13.9,291.5,1015.4,24.5,4.3,247.2,21.4,9,,2017-04-06T05:48:31,2017-04-06T18:23:43,0.0
2017-04-07,85.9,57.1,71.2,50.7,54.5,0,0.0,,25.9,13.9,319.8,1016.0,25.0,4.1,283.6,24.5,9,,2017-04-07T05:47:26,2017-04-07T18:24:15,0.0
2017-04-08,82.3,55.3,68.3,48.6,54.7,100,4.17,rain,24.4,10.3,313.8,1017.0,25.0,4.6,285.7,24.7,10,,2017-04-08T05:46:21,2017-04-08T18:24:47,5.1
2017-04-09,84.1,53.5,68.4,41.2,44.6,0,0.0,,23.3,10.3,300.8,1015.0,24.0,4.8,321.3,27.8,10,,2017-04-09T05:45:16,2017-04-09T18:25:18,0.0
2017-04-10,84.1,51.7,66.3,39.6,42.8,0,0.0,,20.8,15.0,193.3,1012.5,24.0,3.9,303.4,26.2,10,,2017-04-10T05:44:12,2017-04-10T18:25:50,0.0
2017-04-11,80.5,50.4,65.0,41.5,46.3,0,0.0,,19.2,15.0,201.9,1013.0,24.0,2.8,316.8,27.4,10,,2017-04-11T05:43:09,2017-04-11T18:26:22,0.0
2017-04-12,78.7,53.5,65.5,43.2,47.5,0,0.0,,17.7,11.4,189.1,1016.1,24.6,2.6,308.9,26.6,10,,2017-04-12T05:42:06,2017-04-12T18:26:54,0.0
2017-04-13,78.7,53.5,66.6,47.0,52.3,0,0.0,,19.5,9.2,223.7,1017.3,25.0,2.5,279.9,24.3,10,,2017-04-13T05:41:03,2017-04-13T18:27:26,0.0
2017-04-14,80.5,55.3,68.4,51.4,57.2,100,4.17,rain,15.9,13.9,240.7,1016.3,26.5,2.7,252.1,21.9,9,,2017-04-14T05:40:01,2017-04-14T18:27:58,0.0
2017-04-15,73.3,57.1,63.6,52.6,69.7,100,4.17,rain,18.3,16.1,106.0,1013.8,26.5,3.9,214.4,18.7,8,,2017-04-15T05:38:59,2017-04-15T18:28:31,2.8
2017-04-16,80.5,57.1,68.5,55.2,65.1,100,4.17,rain,18.6,9.2,277.6,1014.0,25.0,4.0,264.4,22.9,9,,2017-04-16T05:37:58,2017-04-16T18:29:03,0.0
2017-04-17,80.5,57.1,69.3,57.6,68.6,0,0.0,,17.7,9.2,233.5,1015.5,25.0,3.6,261.4,22.7,8,,2017-04-17T05:36:58,2017-04-17T18:29:36,0.0
2017-04-18,80.5,60.7,71.3,59.1,67.6,0,0.0,,16.6,9.2,200.3,1015.0,25.0,3.2,149.5,12.6,6,,2017-04-18T05:35:58,2017-04-18T18:30:08,0.0
2017-04-19,75.1,60.7,66.9,59.9,78.5,100,4.17,rain,16.6,10.3,169.5,1013.4,25.0,3.2,132.7,11.6,6,,2017-04-19T05:34:59,2017-04-19T18:30:41,0.8
2017-04-20,71.5,58.9,65.1,60.2,84.6,100,4.17,rain,17.0,9.2,108.9,1012.3,31.1,3.2,105.7,9.2,5,,2017-04-20T05:34:01,2017-04-20T18:31:14,1.8
2017-04-21,78.7,62.1,69.1,62.8,82.0,100,8.33,rain,16.6,8.1,176.2,1012.0,30.6,3.2,199.3,17.1,8,,2017-04-21T05:33:03,2017-04-21T18:31:47,10.9
2017-04-22,71.5,66.1,68.6,64.9,87.9,100,4.17,rain,30.0,9.2,228.4,1011.7,27.9,2.9,163.8,14.1,5,,2017-04-22T05:32:06,2017-04-22T18:32:21,12.7
2017-04-23,86.1,60.7,66.1,60.7,83.7,100,4.17,rain,21.9,5.8,79.8,1012.4,28.6,4.2,179.6,15.5,7,,2017-04-23T05:31:10,2017-04-23T18:32:54,12.2
2017-04-24,80.5,57.1,69.2,58.4,71.6,100,4.17,rain,21.0,9.2,293.6,1011.4,25.0,4.4,198.7,17.3,8,,2017-04-24T05:30:14,2017-04-24T18:33:28,0.3
2017-04-25,84.1,60.7,72.3,54.3,58.1,0,0.0,,26.2,13.9,307.8,1011.3,25.0,4.5,284.9,24.7,9,,2017-04-25T05:29:20,2017-04-25T18:34:01,0.0
2017-04-26,84.1,57.1,71.1,47.4,47.8,0,0.0,,22.8,11.4,285.1,1013.1,25.2,4.4,292.7,25.3,9,,2017-04-26T05:28:26,2017-04-26T18:34:35,0.0
2017-04-27,82.5,57.3,71.1,46.4,45.8,0,0.0,,22.8,11.4,257.0,1014.8,34.9,4.3,300.6,25.9,10,,2017-04-27T05:27:33,2017-04-27T18:35:09,0.0
2017-04-28,82.3,57.1,70.5,48.9,49.8,0,0.0,,19.2,12.8,180.6,1014.4,25.0,3.7,303.1,26.2,10,,2017-04-28T05:26:41,2017-04-28T18:35:43,0.0
2017-04-29,84.1,58.9,67.0,52.5,63.7,100,4.17,rain,23.0,16.1,23.7,1016.8,25.0,3.8,279.9,24.2,9,,2017-04-29T05:25:50,2017-04-29T18:36:17,0.0
2017-04-30,80.5,53.5,67.5,53.4,64.9,100,4.17,rain,20.6,11.4,322.1,1016.3,26.4,4.4,289.6,25.0,10,,2017-04-30T05:25:00,2017-04-30T18:36:51,0.0
2017-05-01,67.9,55.3,61.1,54.1,78.9,100,4.17,rain,21.9,13.9,86.9,1017.7,30.4,4.4,276.9,24.0,9,,2017-05-01T05:24:10,2017-05-01T18:37:26,14.5
2017-05-02,76.9,51.7,65.5,53.0,67.2,0,0.0,,23.0,11.4,264.0,1017.8,24.9,4.7,288.6,24.9,10,,2017-05-02T05:23:22,2017-05-02T18:38:00,0.0
2017-05-03,78.7,57.1,68.5,56.8,68.1,0,0.0,,20.4,11.4,215.3,1017.4,23.1,4.1,239.4,20.6,9,,2017-05-03T05:22:35,2017-05-03T18:38:35,0.0
2017-05-04,82.3,58.9,67.1,56.0,71.1,100,8.33,rain,23.5,13.9,17.1,1017.1,24.2,4.0,277.2,24.0,9,,2017-05-04T05:21:48,2017-05-04T18:39:09,2.5
2017-05-05,80.5,53.5,68.1,55.8,68.2,100,4.17,rain,21.7,9.2,272.4,1015.9,25.0,4.8,294.1,25.4,10,,2017-05-05T05:21:03,2017-05-05T18:39:44,10.7
2017-05-06,91.1,60.7,69.6,60.1,73.3,100,4.17,rain,21.7,19.7,231.6,1016.8,24.0,3.5,256.7,22.0,9,,2017-05-06T05:20:19,2017-05-06T18:40:19,0.0
2017-05-07,93.3,58.9,71.3,61.2,72.9,100,4.17,rain,17.2,9.2,296.3,1016.7,23.5,3.1,266.7,22.9,10,,2017-05-07T05:19:35,2017-05-07T18:40:54,0.1016
2017-05-08,82.3,64.3,71.5,63.0,75.8,0,0.0,,18.1,9.2,115.2,1016.6,30.6,3.1,210.9,18.2,7,,2017-05-08T05:18:53,2017-05-08T18:41:29,3.6
2017-05-09,71.5,62.5,66.4,59.7,80.0,100,8.33,rain,20.6,9.2,92.8,1015.8,28.1,4.5,197.0,17.0,7,,2017-05-09T05:18:12,2017-05-09T18:42:04,1.3
2017-05-10,78.7,62.5,68.9,58.3,71.3,100,4.17,rain,16.3,8.1,194.2,1016.9,25.0,4.6,241.2,20.6,9,,2017-05-10T05:17:32,2017-05-10T18:42:39,0.8
2017-05-11,76.9,60.7,69.1,61.8,78.7,0,0.0,,15.7,8.1,95.1,1016.9,25.0,4.0,230.3,19.8,8,,2017-05-11T05:16:54,2017-05-11T18:43:13,3.6
2017-05-12,80.5,66.1,71.3,64.1,79.6,100,4.17,rain,15.4,8.1,241.8,1017.3,25.0,3.6,223.2,19.3,8,,2017-05-12T05:16:16,2017-05-12T18:43:48,0.3
2017-05-13,82.3,64.3,72.4,61.2,70.8,0,0.0,,15.4,12.8,229.7,1014.4,25.0,4.7,244.4,21.1,8,,2017-05-13T05:15:39,2017-05-13T18:44:23,0.1016
2017-05-14,80.5,64.5,71.3,64.2,79.3,0,0.0,,19.0,11.4,125.6,1011.9,25.1,4.2,240.4,20.8,9,,2017-05-14T05:15:04,2017-05-14T18:44:58,8.2042
2017-05-15,78.7,64.3,68.6,64.8,88.4,100,4.17,rain,20.1,11.4,101.5,1010.8,25.0,3.8,211.2,18.4,8,,2017-05-15T05:14:30,2017-05-15T18:45:33,40.9
2017-05-16,78.7,64.3,70.8,64.9,82.9,100,8.33,rain,16.1,6.9,207.4,1010.8,25.0,3.5,165.7,14.4,6,,2017-05-16T05:13:57,2017-05-16T18:46:07,3.6
2017-05-17,78.7,66.1,70.6,62.9,77.6,100,4.17,rain,12.1,17.9,202.7,1011.2,26.8,4.5,121.7,10.6,5,,2017-05-17T05:13:26,2017-05-17T18:46:42,0.5
2017-05-18,82.3,60.7,72.0,62.0,73.0,0,0.0,,19.0,9.2,258.9,1012.1,25.0,4.7,245.2,21.2,8,,2017-05-18T05:12:55,2017-05-18T18:47:16,0.0
2017-05-19,84.1,64.3,74.4,62.5,68.7,0,0.0,,18.6,10.3,282.3,1012.9,25.0,5.0,264.8,22.8,9,,2017-05-19T05:12:26,2017-05-19T18:47:50,0.0
2017-05-20,85.9,63.1,74.7,60.9,64.7,0,0.0,,22.8,13.9,288.6,1011.6,27.4,4.7,287.9,24.8,9,,2017-05-20T05:11:58,2017-05-20T18:48:24,0.0
2017-05-21,96.2,62.3,75.5,62.3,66.1,100,8.33,rain,19.5,11.4,336.2,1010.5,24.8,4.1,254.1,22.0,8,,2017-05-21T05:11:32,2017-05-21T18:48:58,0.0
2017-05-22,85.9,64.3,75.0,61.3,64.7,100,4.17,rain,24.8,13.9,309.7,1012.7,25.2,4.9,286.8,24.6,9,,2017-05-22T05:11:06,2017-05-22T18:49:32,2.3
2017-05-23,87.7,66.1,77.0,59.0,59.4,100,4.17,rain,22.6,13.9,294.4,1013.6,25.0,4.5,297.1,25.7,10,,2017-05-23T05:10:42,2017-05-23T18:50:05,0.0
2017-05-24,85.9,66.1,74.1,61.8,67.3,100,4.17,rain,17.0,13.9,190.4,1013.0,25.9,4.2,271.8,23.3,9,,2017-05-24T05:10:20,2017-05-24T18:50:38,2.3
2017-05-25,84.1,64.3,73.8,62.8,69.8,0,0.0,,16.1,15.0,200.0,1012.5,25.0,4.3,266.1,22.9,8,,2017-05-25T05:09:58,2017-05-25T18:51:11,0.0
2017-05-26,82.3,64.3,69.9,63.9,82.4,100,8.33,rain,17.9,11.4,95.0,1011.9,30.5,3.5,243.6,21.1,9,,2017-05-26T05:09:38,2017-05-26T18:51:43,18.8
2017-05-27,73.3,62.5,67.8,62.2,83.0,100,8.33,rain,19.7,9.2,127.2,1012.5,25.0,4.5,128.0,11.1,7,,2017-05-27T05:09:19,2017-05-27T18:52:15,7.6
2017-05-28,78.7,62.5,70.9,62.6,76.7,0,0.0,,17.7,8.1,134.8,1011.6,25.0,4.6,223.4,19.0,8,,2017-05-28T05:09:02,2017-05-28T18:52:47,0.0
2017-05-29,80.5,62.5,71.4,62.7,75.7,0,0.0,,18.6,6.9,160.3,1010.5,25.0,4.3,262.4,22.6,8,,2017-05-29T05:08:46,2017-05-29T18:53:18,0.0
2017-05-30,75.1,64.3,69.0,64.1,84.9,0,0.0,,16.8,10.3,245.6,1008.6,25.0,4.2,198.6,17.1,7,,2017-05-30T05:08:31,2017-05-30T18:53:48,1.5
2017-05-31,82.3,64.3,72.3,63.3,75.4,100,4.17,rain,18.1,10.3,214.3,1010.1,25.0,4.8,243.8,21.0,8,,2017-05-31T05:08:17,2017-05-31T18:54:19,0.0
2017-06-01,89.3,66.1,75.2,64.9,72.1,100,4.17,rain,15.2,13.9,232.4,1010.0,24.4,4.7,263.2,22.8,9,,2017-06-01T05:08:05,2017-06-01T18:54:48,10.9982
2017-06-02,86.6,66.1,75.5,64.1,69.4,100,4.17,rain,18.8,15.0,245.7,1010.0,26.4,5.0,261.7,22.5,9,,2017-06-02T05:07:54,2017-06-02T18:55:17,0.0
2017-06-03,82.3,67.9,74.9,62.7,67.1,0,0.0,,18.6,6.9,113.9,1009.5,25.0,4.2,264.5,22.6,8,,2017-06-03T05:07:45,2017-06-03T18:55:46,0.0
2017-06-04,87.7,67.9,78.3,66.3,68.7,0,0.0,,15.9,11.4,240.2,1009.7,25.0,4.2,317.5,27.3,10,,2017-06-04T05:07:37,2017-06-04T18:56:14,0.0
2017-06-05,82.3,69.7,74.9,68.4,80.8,100,4.17,rain,25.3,13.9,160.1,1011.0,25.0,3.8,262.8,22.6,9,,2017-06-05T05:07:30,2017-06-05T18:56:41,6.1
2017-06-06,80.5,69.7,73.5,65.5,77.3,0,0.0,,21.5,12.8,212.6,1013.6,25.0,4.7,180.5,15.7,6,,2017-06-06T05:07:24,2017-06-06T18:57:08,0.0
2017-06-07,78.7,67.9,73.8,66.3,78.0,0,0.0,,22.8,10.3,187.1,1013.4,25.0,3.8,215.5,18.7,9,,2017-06-07T05:07:20,2017-06-07T18:57:34,0.0
2017-06-08,82.3,67.9,72.5,66.3,81.8,100,4.17,rain,18.1,11.4,151.2,1012.0,29.9,4.0,201.5,17.4,7,,2017-06-08T05:07:17,2017-06-08T18:57:59,7.1
2017-06-09,82.3,66.1,72.6,66.8,83.6,100,4.17,rain,17.9,12.8,117.6,1011.1,27.3,3.8,237.7,20.4,9,,2017-06-09T05:07:15,2017-06-09T18:58:24,2.5908
2017-06-10,82.3,67.9,74.6,66.9,78.3,0,0.0,,17.2,12.8,203.4,1010.7,25.0,4.1,215.8,18.8,7,,2017-06-10T05:07:14,2017-06-10T18:58:47,7.391399999999999
2017-06-11,84.1,67.9,75.5,67.0,76.4,100,4.17,rain,15.7,9.2,235.1,1009.2,27.9,4.1,228.1,19.6,8,,2017-06-11T05:07:15,2017-06-11T18:59:10,32.2072
2017-06-12,84.1,69.7,76.4,66.7,74.0,0,0.0,,17.2,11.4,268.0,1007.3,25.4,4.8,237.9,20.5,8,,2017-06-12T05:07:17,2017-06-12T18:59:32,0.0
2017-06-13,84.1,67.9,77.1,63.3,64.8,0,0.0,,18.3,12.8,272.8,1008.1,25.0,5.0,278.9,24.2,9,,2017-06-13T05:07:20,2017-06-13T18:59:54,0.0
2017-06-14,84.1,67.9,76.1,66.0,72.1,0,0.0,,15.7,12.8,210.2,1011.2,25.0,4.7,239.8,20.6,8,,2017-06-14T05:07:25,2017-06-14T19:00:14,0.0
2017-06-15,82.3,69.7,75.0,66.4,75.2,0,0.0,,17.2,8.1,185.7,1011.2,25.0,4.1,230.5,19.7,8,,2017-06-15T05:07:30,2017-06-15T19:00:33,0.0
2017-06-16,80.5,69.2,72.8,66.1,80.0,100,8.33,rain,18.1,9.2,220.7,1010.6,30.0,4.1,227.4,19.6,8,,2017-06-16T05:07:37,2017-06-16T19:00:52,0.0
2017-06-17,82.3,67.9,73.3,66.7,80.9,100,8.33,rain,17.4,13.9,236.9,1009.8,25.0,4.9,231.6,19.9,8,,2017-06-17T05:07:45,2017-06-17T19:01:09,0.3
2017-06-18,85.9,64.3,75.8,64.7,70.9,0,0.0,,15.4,10.3,276.3,1008.0,25.0,4.7,262.1,22.4,8,,2017-06-18T05:07:54,2017-06-18T19:01:25,0.0
2017-06-19,85.9,69.7,75.7,65.6,71.9,0,0.0,,17.0,10.3,223.6,1007.5,25.0,4.5,216.5,18.7,8,,2017-06-19T05:08:04,2017-06-19T19:01:41,3.9878
2017-06-20,76.9,67.0,72.2,67.4,85.2,100,8.33,rain,17.0,8.1,226.3,1007.4,31.1,3.8,201.1,17.4,7,,2017-06-20T05:08:15,2017-06-20T19:01:55,11.4
2017-06-21,78.7,66.1,72.6,67.7,85.3,100,8.33,rain,16.6,9.2,192.8,1008.0,25.0,4.6,124.7,10.5,7,,2017-06-21T05:08:27,2017-06-21T19:02:08,6.6
2017-06-22,82.3,69.7,74.9,68.4,81.4,100,4.17,rain,14.5,11.4,224.2,1008.5,25.0,4.7,181.4,15.7,7,,2017-06-22T05:08:41,2017-06-22T19:02:20,5.8
2017-06-23,84.1,69.7,75.9,67.1,75.4,0,0.0,,15.7,10.3,234.7,1009.1,25.0,4.7,213.4,18.3,9,,2017-06-23T05:08:55,2017-06-23T19:02:31,0.0
2017-06-24,85.9,67.9,75.1,68.4,81.5,100,4.17,rain,18.6,11.4,212.5,1008.5,25.0,4.8,211.8,18.4,8,,2017-06-24T05:09:11,2017-06-24T19:02:41,10.0076
2017-06-25,84.1,67.9,74.1,67.9,82.1,100,4.17,rain,16.1,12.8,192.5,1009.4,27.7,4.9,118.4,10.3,5,,2017-06-25T05:09:27,2017-06-25T19:02:50,30.2
2017-06-26,84.1,67.9,75.2,69.3,82.6,100,8.33,rain,15.4,15.0,212.1,1010.8,25.0,4.9,180.1,15.6,7,,2017-06-26T05:09:44,2017-06-26T19:02:57,24.6
2017-06-27,84.1,71.5,75.6,69.5,82.3,0,0.0,,15.2,11.4,169.3,1011.0,25.0,4.8,152.3,13.1,6,,2017-06-27T05:10:02,2017-06-27T19:03:03,0.0
2017-06-28,84.1,69.7,75.0,69.7,84.6,100,4.17,rain,16.8,12.8,163.4,1011.4,25.0,4.5,175.8,15.2,7,,2017-06-28T05:10:21,2017-06-28T19:03:08,0.889
2017-06-29,84.1,67.9,75.4,68.9,81.3,100,4.17,rain,15.4,10.3,244.8,1010.0,28.1,5.5,191.3,16.6,8,,2017-06-29T05:10:41,2017-06-29T19:03:12,5.1
2017-06-30,82.3,69.7,75.0,69.7,84.3,100,4.17,rain,15.4,10.3,225.5,1005.9,28.1,4.4,155.2,13.5,6,,2017-06-30T05:11:02,2017-06-30T19:03:14,68.9864
2017-07-01,80.5,71.5,74.3,69.7,86.3,0,0.0,,15.4,13.9,178.7,1006.5,25.0,4.4,120.8,10.5,5,,2017-07-01T05:11:24,2017-07-01T19:03:16,1.5
2017-07-02,82.3,68.1,74.2,69.8,86.9,100,4.17,rain,18.6,10.3,160.6,1007.2,31.3,4.5,105.4,9.2,5,,2017-07-02T05:11:46,2017-07-02T19:03:15,1.0
2017-07-03,82.3,71.5,75.3,70.3,85.2,100,4.17,rain,14.3,9.2,176.7,1006.8,25.0,4.3,137.8,11.9,5,,2017-07-03T05:12:09,2017-07-03T19:03:14,4.1
2017-07-04,80.5,69.7,74.1,70.6,89.3,100,8.33,rain,15.0,11.4,177.9,1005.7,25.0,4.1,34.7,3.0,1,,2017-07-04T05:12:33,2017-07-04T19:03:11,25.1
2017-07-05,78.7,69.7,72.7,69.9,91.4,100,4.17,rain,25.3,12.8,164.4,1007.3,25.0,4.3,69.8,6.3,3,,2017-07-05T05:12:57,2017-07-05T19:03:07,5.3
2017-07-06,82.3,69.7,73.9,70.2,88.9,100,4.17,rain,22.1,11.4,164.7,1008.7,25.0,4.2,85.8,7.4,4,,2017-07-06T05:13:22,2017-07-06T19:03:02,2.0
2017-07-07,82.3,69.7,76.8,70.3,81.1,0,0.0,,21.9,12.8,209.9,1009.5,25.0,5.2,115.7,9.9,6,,2017-07-07T05:13:48,2017-07-07T19:02:55,0.0
2017-07-08,84.1,69.7,75.3,70.0,84.3,100,4.17,rain,16.3,16.1,198.4,1009.6,25.0,4.6,181.6,15.8,6,,2017-07-08T05:14:14,2017-07-08T19:02:47,0.5
2017-07-09,80.5,69.3,73.6,70.4,90.4,100,4.17,rain,17.4,9.2,129.8,1010.4,28.1,3.7,65.6,5.6,3,,2017-07-09T05:14:41,2017-07-09T19:02:38,16.8
2017-07-10,80.5,69.7,73.3,69.1,87.2,100,8.33,rain,18.3,10.3,129.4,1010.8,33.1,4.6,94.9,8.2,4,,2017-07-10T05:15:09,2017-07-10T19:02:27,17.0
2017-07-11,76.9,69.7,72.0,68.4,88.6,100,4.17,rain,22.6,9.2,159.2,1010.9,27.7,4.7,78.3,6.8,3,,2017-07-11T05:15:37,2017-07-11T19:02:15,2.3
2017-07-12,82.3,67.9,73.7,66.4,79.3,100,4.17,rain,20.1,9.2,193.1,1011.8,28.1,5.2,149.5,12.9,5,,2017-07-12T05:16:05,2017-07-12T19:02:01,0.0
2017-07-13,84.1,69.7,75.9,67.9,77.6,0,0.0,,20.1,11.4,202.2,1011.3,25.0,4.8,188.4,16.4,8,,2017-07-13T05:16:34,2017-07-13T19:01:46,0.0
2017-07-14,82.3,67.6,74.8,69.0,83.0,100,4.17,rain,15.9,12.8,214.2,1010.8,28.1,4.8,208.0,17.9,7,,2017-07-14T05:17:03,2017-07-14T19:01:30,2.0
2017-07-15,84.1,67.9,74.1,69.8,87.4,100,4.17,rain,12.8,10.3,203.3,1011.2,25.0,4.4,124.3,10.9,6,,2017-07-15T05:17:33,2017-07-15T19:01:13,14.0
2017-07-16,84.1,69.7,75.0,70.7,87.4,100,4.17,rain,15.7,9.2,275.5,1009.9,30.6,4.8,215.3,18.6,8,,2017-07-16T05:18:03,2017-07-16T19:00:54,17.3
2017-07-17,87.2,67.6,76.1,69.6,82.1,100,4.17,rain,18.3,13.9,189.9,1010.0,28.7,5.1,243.9,21.1,8,,2017-07-17T05:18:33,2017-07-17T19:00:33,5.6
2017-07-18,85.9,69.7,76.5,69.9,81.6,100,4.17,rain,15.7,13.9,212.0,1011.0,25.0,4.8,209.6,18.0,7,,2017-07-18T05:19:04,2017-07-18T19:00:12,2.3
2017-07-19,84.1,69.5,74.6,69.9,86.2,100,4.17,rain,19.0,11.4,204.1,1009.4,29.9,4.8,227.0,19.5,8,,2017-07-19T05:19:35,2017-07-19T18:59:49,5.1
2017-07-20,82.3,68.3,73.4,69.5,88.3,100,8.33,rain,15.4,13.9,220.0,1006.9,43.4,4.7,159.4,13.7,6,,2017-07-20T05:20:06,2017-07-20T18:59:25,11.4
2017-07-21,82.3,71.5,75.3,70.1,84.8,100,4.17,rain,25.5,9.2,189.5,1009.1,25.0,4.9,128.4,11.1,4,,2017-07-21T05:20:37,2017-07-21T18:58:59,2.8
2017-07-22,84.1,67.9,75.0,70.0,85.6,100,4.17,rain,25.1,10.3,229.0,1010.5,25.0,4.9,114.8,10.1,4,,2017-07-22T05:21:09,2017-07-22T18:58:32,2.0
2017-07-23,82.3,67.9,73.5,69.6,88.4,100,8.33,rain,13.4,12.8,191.3,1009.0,28.1,4.4,159.4,13.8,5,,2017-07-23T05:21:40,2017-07-23T18:58:04,9.7
2017-07-24,80.5,69.7,73.9,68.6,84.2,100,4.17,rain,15.9,10.3,263.3,1007.6,25.0,4.9,161.5,14.0,6,,2017-07-24T05:22:12,2017-07-24T18:57:34,25.9
2017-07-25,80.5,69.7,72.6,69.3,90.1,100,8.33,rain,14.5,11.4,224.3,1007.1,28.0,4.1,126.2,10.9,5,,2017-07-25T05:22:44,2017-07-25T18:57:03,7.4
2017-07-26,80.5,69.7,73.8,69.0,85.8,100,8.33,rain,28.9,11.4,138.9,1009.2,25.0,5.0,109.3,9.5,5,,2017-07-26T05:23:16,2017-07-26T18:56:31,4.8
2017-07-27,85.9,67.9,75.4,68.9,81.5,100,4.17,rain,24.8,12.8,184.9,1011.3,28.0,5.3,213.8,18.4,8,,2017-07-27T05:23:48,2017-07-27T18:55:58,0.0
2017-07-28,82.3,69.7,74.6,69.0,83.4,0,0.0,,19.0,13.9,210.1,1012.9,25.0,4.8,200.6,17.4,7,,2017-07-28T05:24:21,2017-07-28T18:55:23,0.0
2017-07-29,80.5,69.2,73.4,69.6,88.5,100,8.33,rain,13.2,9.2,230.3,1012.8,31.3,4.0,100.4,8.6,4,,2017-07-29T05:24:53,2017-07-29T18:54:47,49.8
2017-07-30,78.7,69.5,72.8,69.3,89.4,100,4.17,rain,13.0,5.8,230.2,1012.0,28.1,4.3,87.0,7.6,3,,2017-07-30T05:25:25,2017-07-30T18:54:10,24.4
2017-07-31,82.3,69.7,75.3,70.0,84.4,100,4.17,rain,16.8,8.1,180.5,1011.1,25.0,4.5,191.4,16.6,7,,2017-07-31T05:25:57,2017-07-31T18:53:32,0.8
2017-08-01,82.3,69.7,74.7,70.5,87.4,100,4.17,rain,16.1,6.9,225.8,1010.3,25.0,4.3,170.3,15.0,6,,2017-08-01T05:26:30,2017-08-01T18:52:52,1.5
2017-08-02,82.3,69.7,75.0,71.1,88.4,100,4.17,rain,16.1,10.3,229.1,1009.0,25.0,4.4,121.9,10.6,6,,2017-08-02T05:27:02,2017-08-02T18:52:11,9.1948
2017-08-03,82.3,68.6,74.3,71.1,90.2,100,8.33,rain,14.5,10.3,192.5,1006.5,28.1,4.2,107.7,9.2,4,,2017-08-03T05:27:34,2017-08-03T18:51:30,30.5
2017-08-04,82.3,71.5,75.9,71.1,85.6,0,0.0,,25.9,11.4,192.7,1006.4,25.0,4.8,98.9,8.6,5,,2017-08-04T05:28:06,2017-08-04T18:50:47,0.0
2017-08-05,85.9,69.7,75.6,71.4,87.9,100,8.33,rain,17.4,12.8,157.4,1009.1,25.0,4.7,132.4,11.6,7,,2017-08-05T05:28:38,2017-08-05T18:50:03,7.1
2017-08-06,84.1,71.5,75.9,72.2,89.3,100,8.33,rain,15.2,10.3,162.6,1010.5,25.0,4.4,172.3,14.9,6,,2017-08-06T05:29:10,2017-08-06T18:49:17,10.4
2017-08-07,82.3,71.5,75.5,71.4,87.8,100,4.17,rain,17.2,12.8,204.4,1012.1,26.0,4.4,141.3,12.2,5,,2017-08-07T05:29:42,2017-08-07T18:48:31,6.6
2017-08-08,82.3,70.6,75.6,70.9,86.1,100,16.67,rain,16.3,10.3,202.1,1011.3,28.1,4.1,106.2,9.3,4,,2017-08-08T05:30:14,2017-08-08T18:47:44,0.4064
2017-08-09,80.5,69.7,73.7,69.9,88.8,100,4.17,rain,13.0,5.8,122.6,1010.9,28.1,3.9,54.6,4.7,2,,2017-08-09T05:30:45,2017-08-09T18:46:55,2.0066
2017-08-10,78.7,69.2,72.8,70.5,92.5,0,0.0,,15.2,10.3,204.6,1007.8,25.0,3.7,58.0,5.1,2,,2017-08-10T05:31:17,2017-08-10T18:46:06,0.3048
2017-08-11,80.5,69.7,73.3,71.3,93.7,100,8.33,rain,18.1,10.3,139.9,1006.3,25.0,4.0,50.1,4.2,2,,2017-08-11T05:31:48,2017-08-11T18:45:16,0.2032
2017-08-12,78.7,69.7,72.3,69.9,92.8,100,4.17,rain,20.8,9.2,179.0,1007.1,31.3,3.9,36.5,3.2,2,,2017-08-12T05:32:19,2017-08-12T18:44:24,10.9982
2017-08-13,78.9,67.9,72.3,68.5,88.5,100,8.33,rain,28.4,10.3,137.2,1011.5,28.1,4.4,38.4,3.4,2,,2017-08-13T05:32:51,2017-08-13T18:43:32,26.7
2017-08-14,80.5,67.9,73.2,68.6,86.1,100,4.17,rain,12.3,9.2,195.9,1013.5,25.0,4.5,128.4,11.0,5,,2017-08-14T05:33:21,2017-08-14T18:42:39,2.8
